TEAM_ID,TEAM_NAME,GP,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,E_OFF_RATING,OFF_RATING,E_DEF_RATING,DEF_RATING,E_NET_RATING,NET_RATING,AST_PCT,AST_TO,AST_RATIO,OREB_PCT,DREB_PCT,REB_PCT,TM_TOV_PCT,EFG_PCT,TS_PCT,E_PACE,PACE,PACE_PER40,POSS,PIE,OFF_RATING_RANK,DEF_RATING_RANK,NET_RATING_RANK,AST_PCT_RANK,AST_TO_RANK,AST_RATIO_RANK,OREB_PCT_RANK,DREB_PCT_RANK,REB_PCT_RANK,TM_TOV_PCT_RANK,EFG_PCT_RANK,TS_PCT_RANK,PACE_RANK,PIE_RANK
1610612737,Atlanta Hawks,10,4,6,0.4,485.0,366,848,0.432,106,318,0.333,163,205,0.795,89,354,443,226,144.0,75,76,55,202,209,1001,-10.0,7,8,11,10,7,8,7,10,6,6,8,8,7,4,7,7,7,7,10,7,5,11,10,7,8,8,100.8,103.2,101.6,104.0,-0.8,-0.8,0.617,1.57,17.2,0.255,0.705,0.49,0.148,0.494,0.533,98.4,96.1,80.08,970,0.516,9,6,8,2,8,3,14,10,9,13,8,8,5,7
1610612738,Boston Celtics,6,2,4,0.333,293.0,206,537,0.384,52,189,0.275,99,126,0.786,64,212,276,126,88.0,38,39,52,132,120,563,-40.0,11,11,1,11,11,12,10,16,10,9,15,12,13,6,11,9,10,10,6,13,9,10,7,12,12,11,91.3,94.3,97.7,101.2,-6.3,-6.9,0.612,1.43,15.5,0.27,0.748,0.496,0.147,0.432,0.475,101.1,97.72,81.43,597,0.436,14,2,11,3,11,9,8,1,7,12,13,14,4,12
1610612739,Cleveland Cavaliers,21,16,5,0.762,1008.0,805,1717,0.469,258,635,0.406,332,458,0.725,225,684,909,446,262.0,163,89,94,412,441,2200,181.0,2,1,10,1,2,2,2,3,2,2,2,4,4,11,2,2,2,2,15,2,3,14,14,2,2,1,112.5,114.6,103.5,105.2,9.0,9.5,0.554,1.7,16.8,0.307,0.745,0.528,0.137,0.544,0.573,93.0,91.4,76.17,1919,0.551,1,8,1,7,6,5,3,2,2,7,1,1,11,2
1610612742,Dallas Mavericks,5,1,4,0.2,240.0,177,406,0.436,31,107,0.29,84,121,0.694,46,129,175,103,59.0,30,12,23,120,112,469,-91.0,13,13,1,13,13,13,14,9,15,14,14,14,14,13,15,14,14,12,3,15,16,3,3,13,13,15,99.3,101.7,117.7,120.4,-18.4,-18.7,0.582,1.75,16.5,0.263,0.627,0.443,0.128,0.474,0.511,94.8,92.6,77.17,461,0.39,11,16,14,5,4,6,13,15,16,5,10,10,9,14
1610612744,Golden State Warriors,24,15,9,0.625,1157.0,934,2055,0.455,306,778,0.393,411,559,0.735,252,785,1037,583,336.0,191,131,124,527,531,2585,105.0,1,2,15,2,1,1,1,5,1,1,3,1,1,10,1,1,1,1,16,1,1,16,16,1,1,2,108.4,109.7,102.1,105.1,6.3,4.5,0.624,1.74,17.9,0.275,0.676,0.482,0.143,0.529,0.562,99.8,97.83,81.52,2357,0.535,4,7,4,1,5,2,7,14,11,10,3,2,3,5
1610612745,Houston Rockets,5,1,4,0.2,240.0,165,428,0.386,38,142,0.268,88,137,0.642,72,165,237,90,95.0,42,21,27,128,111,456,-94.0,13,13,1,13,13,14,13,15,12,11,16,13,12,15,9,13,13,14,7,11,13,4,6,14,14,16,89.2,91.4,110.1,110.7,-20.9,-19.3,0.545,0.95,13.3,0.332,0.742,0.516,0.19,0.43,0.467,101.1,99.6,83.0,499,0.344,15,13,15,10,16,14,2,3,3,16,15,15,1,15
1610612746,LA Clippers,6,2,4,0.333,288.0,223,510,0.437,34,117,0.291,110,176,0.625,68,209,277,109,58.0,51,28,21,123,143,590,6.0,11,11,1,11,12,10,12,8,14,13,13,11,9,16,10,11,9,11,2,10,11,2,5,11,11,7,102.2,102.6,101.8,101.9,0.4,0.7,0.489,1.88,14.3,0.265,0.693,0.479,0.101,0.471,0.502,95.9,95.67,79.72,575,0.511,10,5,7,13,2,11,12,12,13,1,11,12,6,8
1610612748,Miami Heat,14,7,7,0.5,687.0,516,1127,0.458,96,268,0.358,228,298,0.765,127,492,619,229,184.0,76,83,47,297,274,1356,44.0,5,5,13,5,5,5,5,4,7,7,7,5,5,7,6,5,5,6,12,6,4,7,12,5,5,5,103.1,104.4,98.2,101.3,5.0,3.1,0.444,1.24,13.6,0.27,0.74,0.516,0.142,0.5,0.539,92.6,90.62,75.52,1299,0.538,7,3,5,15,13,12,10,4,4,9,6,7,13,4
1610612754,Indiana Pacers,7,3,4,0.429,336.0,231,524,0.441,57,149,0.383,137,167,0.82,64,211,275,127,101.0,53,39,32,156,152,656,10.0,9,9,1,8,9,9,11,7,9,10,4,10,11,2,11,10,11,9,8,9,9,5,8,9,9,6,103.4,103.8,99.0,101.9,4.4,1.9,0.55,1.26,15.2,0.268,0.62,0.46,0.16,0.495,0.549,92.0,90.43,75.36,632,0.538,8,4,6,9,12,10,11,16,15,14,7,6,14,3
1610612757,Portland Trail Blazers,11,5,6,0.455,533.0,408,980,0.416,131,344,0.381,208,281,0.74,142,382,524,237,144.0,68,43,65,258,240,1155,-28.0,6,7,11,7,6,6,6,12,5,5,5,6,6,8,5,6,6,5,10,8,8,12,11,6,6,9,104.5,106.3,108.7,108.5,-4.2,-2.3,0.581,1.65,15.8,0.303,0.734,0.513,0.132,0.483,0.523,98.8,98.03,81.69,1087,0.466,6,12,9,6,7,7,5,6,5,6,9,9,2,10
