TEAM_ID,TEAM_NAME,GP,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,E_OFF_RATING,OFF_RATING,E_DEF_RATING,DEF_RATING,E_NET_RATING,NET_RATING,AST_PCT,AST_TO,AST_RATIO,OREB_PCT,DREB_PCT,REB_PCT,TM_TOV_PCT,EFG_PCT,TS_PCT,E_PACE,PACE,PACE_PER40,POSS,PIE,OFF_RATING_RANK,DEF_RATING_RANK,NET_RATING_RANK,AST_PCT_RANK,AST_TO_RANK,AST_RATIO_RANK,OREB_PCT_RANK,DREB_PCT_RANK,REB_PCT_RANK,TM_TOV_PCT_RANK,EFG_PCT_RANK,TS_PCT_RANK,PACE_RANK,PIE_RANK
1610612738,Boston Celtics,11,6,5,0.545,533.0,404,913,0.442,156,433,0.36,199,249,0.799,119,355,474,220,145.0,74,59,40,215,221,1163,61.0,7,6,10,6,7,7,7,12,7,7,6,7,7,5,7,6,7,7,10,8,5,9,10,7,7,3,110.9,114.4,105.1,108.1,5.8,6.2,0.545,1.52,15.8,0.308,0.669,0.495,0.143,0.528,0.569,94.4,91.68,76.4,1017,0.535,5,2,3,12,9,11,9,13,9,8,8,7,15,3
1610612739,Cleveland Cavaliers,9,5,4,0.556,432.0,368,790,0.466,134,369,0.363,205,251,0.817,111,291,402,206,109.0,80,32,48,167,198,1075,105.0,8,7,1,4,8,8,8,3,8,8,5,6,6,3,8,8,8,8,9,7,11,10,9,8,8,2,119.7,122.6,109.3,110.7,10.3,11.8,0.56,1.89,16.8,0.33,0.764,0.537,0.124,0.551,0.597,99.2,97.39,81.16,877,0.542,1,5,1,11,4,8,5,2,1,2,3,2,6,2
1610612743,Denver Nuggets,14,7,7,0.5,682.0,540,1211,0.446,166,479,0.347,252,330,0.764,172,478,650,317,221.0,106,59,90,279,296,1498,-68.0,5,5,14,7,5,5,5,10,5,5,11,5,4,10,4,4,4,5,13,6,5,14,12,5,5,14,106.6,109.3,112.9,114.8,-6.3,-5.5,0.587,1.43,16.4,0.339,0.721,0.529,0.161,0.514,0.552,98.3,96.21,80.18,1370,0.47,11,10,11,7,13,10,3,3,3,12,11,11,7,11
1610612744,Golden State Warriors,12,5,7,0.417,576.0,442,1026,0.431,164,465,0.353,189,246,0.768,145,339,484,279,173.0,107,47,63,254,232,1237,-36.0,6,7,14,10,6,6,6,14,6,6,8,8,8,9,5,7,6,6,11,5,8,12,11,6,6,11,106.4,108.6,109.3,112.0,-2.9,-3.4,0.631,1.61,17.3,0.313,0.654,0.477,0.152,0.511,0.545,97.0,94.83,79.03,1139,0.473,13,7,10,3,6,6,8,15,13,10,13,14,10,10
1610612745,Houston Rockets,7,3,4,0.429,336.0,257,576,0.446,74,198,0.374,140,200,0.7,94,234,328,137,95.0,55,36,34,124,150,728,0.0,9,9,1,8,10,10,10,9,10,10,3,9,9,14,9,9,9,10,7,10,10,7,6,9,10,7,109.5,111.5,107.9,111.7,1.6,-0.2,0.533,1.44,15.0,0.358,0.708,0.536,0.145,0.51,0.548,95.7,93.21,77.68,653,0.506,8,6,7,14,11,13,1,5,2,9,14,12,11,6
1610612746,LA Clippers,7,3,4,0.429,341.0,288,592,0.486,84,231,0.364,98,137,0.715,70,206,276,182,84.0,56,50,27,135,128,758,4.0,9,9,1,8,9,9,9,2,9,9,4,11,11,13,10,10,10,9,6,9,7,5,7,11,9,6,113.8,115.9,111.6,115.3,2.2,0.6,0.632,2.17,19.6,0.284,0.662,0.473,0.128,0.557,0.581,94.5,92.06,76.72,654,0.506,4,11,6,2,1,2,12,14,14,3,2,3,13,7
1610612747,Los Angeles Lakers,5,1,4,0.2,240.0,173,394,0.439,68,194,0.351,88,106,0.83,48,147,195,106,73.0,25,25,18,105,104,502,-35.0,12,12,1,12,13,14,14,13,12,11,9,12,13,2,14,13,14,13,4,14,13,2,4,12,13,10,107.8,109.1,111.9,116.7,-4.1,-7.6,0.613,1.45,16.9,0.275,0.635,0.466,0.159,0.525,0.57,94.5,92.0,76.67,460,0.469,12,12,13,5,10,7,13,16,15,11,9,6,14,12
1610612748,Miami Heat,4,0,4,0.0,192.0,145,326,0.445,55,159,0.346,37,53,0.698,40,109,149,85,64.0,18,12,12,69,53,382,-122.0,15,15,1,15,15,15,16,11,14,14,12,16,16,15,16,16,16,15,2,16,16,1,1,16,16,16,102.3,102.7,133.3,136.2,-31.0,-33.5,0.586,1.33,16.8,0.267,0.684,0.466,0.172,0.529,0.547,93.9,92.75,77.29,372,0.351,15,16,16,8,14,9,14,11,16,15,7,13,12,16
1610612749,Milwaukee Bucks,5,1,4,0.2,245.0,199,439,0.453,72,190,0.379,81,112,0.723,52,166,218,119,65.0,30,18,24,98,96,551,-38.0,12,12,1,12,12,12,12,7,11,12,2,13,12,12,13,12,12,12,3,13,15,3,3,13,12,12,109.9,111.1,117.2,118.0,-7.3,-6.9,0.598,1.83,17.5,0.256,0.778,0.502,0.131,0.535,0.564,98.3,97.47,81.22,496,0.442,9,15,12,6,5,5,15,1,8,5,5,8,5,13
1610612750,Minnesota Timberwolves,15,9,6,0.6,720.0,592,1282,0.462,199,556,0.358,253,328,0.771,176,457,633,363,235.0,109,71,60,312,315,1636,40.0,4,4,13,3,4,4,4,4,3,4,7,4,5,8,3,5,5,3,14,4,4,11,13,4,4,5,110.1,113.6,109.2,110.5,1.0,3.1,0.613,1.54,17.7,0.343,0.694,0.518,0.163,0.539,0.574,98.2,96.13,80.11,1440,0.511,6,4,4,4,8,3,2,9,5,13,4,4,8,5
